	W1	W2	W3	W4	W5	W6	W7	W8	W9
segsize1	0.15560874	0.006011589	0.0	0.0	0.0	0.0	0.00082433067	0.0	0.0
segsize2	0.14506453	0.0051942114	0.0036348088	0.0	0.0	0.0	0.0013992236	0.0	0.0
segsize3	0.15766728	0.0113763055	0.028978953	0.0	0.011350586	0.012610493	0.0014008661	5.1399607e-27	0.0
segsize4	0.13233663	0.035109717	0.093562044	0.0	0.038855836	0.040567093	3.7966677e-30	0.017090857	0.0
segsize5	0.010341681	0.047749594	0.087291986	6.877853e-08	0.017645126	0.017372582	9.4e-43	0.0057579647	1.2553006e-10
segsize6	0.0	0.05322278	0.059527088	0.00093402737	0.0	2.955148e-17	0.0024292427	2.014643e-38	0.0
segsize7	0.0	0.05399988	0.028728366	0.0021568735	0.0	0.0	0.008873886	2.6406e-30	0.0
segsize8	0.0	0.03187458	0.007531692	0.00086865417	0.0	0.0	0.013480504	0.00018514357	0.0
segsize9	0.0	0.017667042	0.0018715425	0.0005154127	0.0	0.0	0.010238869	0.0073194	0.0
segsize10	0.0	0.024791557	0.00080464	0.00017030038	0.0	0.0	0.019835671	0.005388633	0.0
segsize11	0.0	0.02212366	1.3886298e-14	0.0	0.0	0.0021585512	0.025947664	1.2359598e-06	0.0
segsize12	0.0	0.01799631	0.0	0.0	0.0	0.005344722	0.028685905	1.5406439e-06	0.0
segsize13	0.0	0.009333741	0.0	7.035584e-05	1.3111507e-20	0.0135438265	0.021130279	8.6054736e-10	0.0
segsize14	0.0	0.0035206235	0.0	0.00022848297	0.01200961	0.017562749	0.0138464505	0.00021549966	0.0
segsize15	0.0	1.8685468e-15	0.0	0.000869669	0.040347353	0.029923815	0.02194157	0.0065073716	0.0
segsize16	0.0	0.0	0.0	0.0035414838	0.024449233	0.02193121	0.008126835	0.0027020844	0.0
segsize17	0.0	0.0	0.0	0.0043950053	0.024802217	0.024100311	0.012423919	1.05614774e-07	0.000120668126
segsize18	0.0	0.0	0.0	0.0041176365	0.03176718	0.0076790787	0.00516038	0.0	0.0
segsize19	0.0	0.0	0.0	0.0038823814	0.01601917	0.011924354	0.0042867674	0.0	0.0
segsize20	0.0	0.0	0.0	0.004992616	0.008314001	0.006261565	0.0003871112	0.0013210756	0.0
segsize21	0.0	0.0	0.0	0.008309649	0.01910751	0.0069845235	0.000984802	0.0	1e-45
segsize22	0.0	0.0	0.0	0.013661628	0.0	3.75164e-40	0.0	0.0	0.0
changepoint1	0.011138853	1.4275658e-38	0.0026376091	0.0073978747	0.0	0.002631911	0.008052439	0.31548196	0.0
changepoint2	0.0	0.012403019	4.8711953e-27	0.0019455221	0.0	0.0	0.023715053	0.5697939	0.0
changepoint3	0.0	8.37e-43	0.3010998	0.0065237875	0.0	0.0	0.07852992	0.0	0.0
changepoint4	0.0	0.031045325	0.15899831	0.0050922222	0.0	0.14488836	0.047352582	0.0	0.0
changepoint5	0.0	0.07098866	0.017640756	1.0888872e-28	0.0	0.5605782	0.0077374	0.0	0.0
changepoint6	0.0	0.024201602	0.0	0.0	0.20182872	0.03190855	3.2384902e-13	0.0	0.0
changepoint7	0.0	0.011493312	0.0	0.0	0.21946055	0.0	0.0	0.0	0.0
changepoint8	0.0022690957	0.011432229	0.0	3.491202e-05	0.1813377	0.0026829082	0.0	0.0	0.0
changepoint9	0.0	0.0068377317	4.9148786e-15	5.266757e-05	0.11713621	0.0	0.0	0.0	0.11405382
changepoint10	9.414965e-31	0.0020441075	1.1253948e-08	7.1022505e-06	0.018047635	0.0	0.0	0.0	0.8720054
bp10MB1	0.0	0.036763683	0.016358508	0.58505553	0.0	0.0	0.20565651	0.0	0.0
bp10MB2	0.0	0.08397831	0.03366476	0.22712645	0.0	0.0	0.23464344	0.0	0.0
bp10MB3	0.05207742	0.053151604	0.07932045	0.004432493	0.0	0.018756663	0.022357399	1.05389e-40	0.0
bpchrarm1	0.0	0.0032859563	1.28e-43	0.07289362	0.0	0.0	0.0019166135	1.2200274e-13	0.0
bpchrarm2	0.0	0.0	0.0	0.03960019	0.017521365	5.6633473e-22	0.037252918	0.0	0.0
bpchrarm3	0.012512952	0.008219338	0.014823822	0.0011234491	1e-45	0.017897177	0.0321091	0.0	0.0
bpchrarm4	0.0	0.010851535	0.009738616	0.0	0.0	0.0	0.0	1.1550884e-06	0.0
bpchrarm5	0.0	0.0	0.0025317788	0.0	6.356177e-09	0.0	0.0	0.0	0.013820101
osCN1	0.23718648	0.22987796	5.187861e-31	0.0	0.0	0.0	0.077704474	0.06823205	0.0
osCN2	0.0832466	0.062866755	0.041092146	0.0	0.0	0.0	0.021568002	0.0	0.0
osCN3	0.0005496236	0.0005872984	0.01016229	0.0	0.0	0.0026914207	0.0	0.0	0.0
