	W1	W2	W3	W4	W5	W6	W7	W8	W9
segsize1	0.0	0.0002952799	0.31950992	0.0039113974	0.0011912879	0.0	1.18969256e-32	0.0047881	0.011623016
segsize2	0.0	0.00020602068	0.28954273	0.006419482	0.0012100382	0.0	0.00057683437	0.0043444415	0.011200774
segsize3	2.4098225e-07	0.00047753568	0.27539566	0.024006512	0.0012144092	0.0	0.0016974024	0.00917285	0.02841702
segsize4	0.0	0.0014774832	0.09043109	0.07404056	0.008180218	0.0	2.4745504e-24	0.027809873	0.07288919
segsize5	0.0	0.00033703202	0.0	0.07124343	0.009684009	0.0	0.0	0.02556683	0.062795505
segsize6	0.0	4.5881647e-05	0.0	0.060251318	0.01817891	0.0	0.0	0.026378924	0.051020004
segsize7	0.0	0.0011303431	0.0	0.043342598	0.035782356	0.0	3.4869637e-20	0.03649139	0.032377973
segsize8	0.0	0.00026731554	0.0	0.019170024	0.030516945	0.0	0.007088846	0.025851704	0.011284733
segsize9	0.0	0.00031231623	0.0	0.009026777	0.022408431	0.0	0.005611272	0.016700268	0.0025122585
segsize10	0.0	0.0	0.0	0.010124838	0.034920447	0.0	0.012646513	0.025177835	0.00401475
segsize11	0.0	0.0	0.0	0.007529173	0.032142244	0.0	0.019643927	0.027247118	1.3292821e-28
segsize12	0.0	0.0	0.0	0.00413329	0.03027227	0.0	0.024433454	0.02494077	0.0
segsize13	3e-45	0.0003934075	0.0	3.2575542e-07	0.017305847	0.0	0.019966105	0.016967544	2.787773e-06
segsize14	0.0076419455	0.00027350875	0.0	9.045859e-14	0.0070207366	0.0	0.015058644	0.009637196	0.001009453
segsize15	0.026814992	0.0005852904	0.0	0.0	0.0061698956	0.0	0.026853466	0.00820214	0.004041147
segsize16	0.062796354	0.0011828666	0.0	0.0	0.0013653662	0.0	0.011891565	0.0023544014	0.0033264619
segsize17	0.072083995	0.0016828866	0.0	0.0	0.0014798461	0.0	0.018056616	0.0006641758	0.0047647776
segsize18	0.04957483	0.0019401814	0.0	0.0	0.0	0.0	0.008425156	0.0	0.006772532
segsize19	0.051021278	0.0016556019	0.0	0.0	0.0	0.0	0.007508041	0.0	0.0025330626
segsize20	0.07124172	0.001509713	0.0	0.0	0.0	0.0	0.0016326515	0.0	0.0012592885
segsize21	0.10470081	0.0031299202	0.0	0.0	0.0	0.0	0.0027466877	0.0	0.0035242676
segsize22	0.17286305	0.004620112	0.0	0.0	0.0	0.0	0.0	0.0	0.0
changepoint1	5.301657e-08	0.0118775675	9.977301e-35	1.7564734e-26	0.103363425	0.0	9.936665e-09	0.0	0.0
changepoint2	3.5413468e-05	0.0076924264	0.0	0.002431461	0.22168441	0.0	0.008817522	0.0011863919	2.095477e-34
changepoint3	0.0	0.008974054	0.0	0.1862525	0.0	0.0	0.09848343	0.0	0.0
changepoint4	0.09873422	0.0047142124	0.0	0.11203429	3e-45	0.0	0.05522719	0.057618998	0.0
changepoint5	0.25278822	2.41e-43	4.6381858e-24	0.020788928	0.0	0.0	6.999741e-11	0.18971393	7.026558e-28
changepoint6	0.013886977	0.0	0.0	0.0	0.0	0.0	0.0	0.04352064	0.058750223
changepoint7	0.008841677	0.0	0.0	0.0	0.0	0.0	0.0	0.017765466	0.06993638
changepoint8	0.0055029555	1.8995484e-05	0.0	2.1032996e-10	0.0	0.0	2.777354e-07	0.013629988	0.069915414
changepoint9	0.0014666691	8.609491e-14	0.0	0.00086022064	0.0	0.0	3.150239e-29	0.0048899986	0.06800863
changepoint10	0.0	2.5173438e-06	0.0	0.000248043	4.5977886e-06	0.99160355	1.837463e-31	0.00056183717	0.051772024
bp10MB1	0.0	0.5943744	0.0	0.02191465	1.0940194e-14	0.0	0.25074401	0.034183096	1.003284e-06
bp10MB2	0.0	0.22927746	0.0	0.053630643	0.10003557	0.0	0.25168544	0.1024789	3.667973e-38
bp10MB3	0.0	0.005011508	4.1263143e-30	0.07574195	0.027834147	0.0	0.017048908	0.044376586	0.04041345
bpchrarm1	0.0	0.07547689	0.0	4.1323892e-11	0.0	0.0	0.0	0.0	0.0
bpchrarm2	7.108567e-23	0.03922023	0.0	0.0	0.000102868544	0.0	0.050110195	9.150557e-05	0.003535094
bpchrarm3	0.0	0.0018369725	1.37907814e-14	0.012294897	0.011222762	0.0	0.03328626	0.018903608	0.0
bpchrarm4	0.0	0.0	0.0	0.0125186285	0.0023630052	0.0	0.0	0.004762187	0.005813869
bpchrarm5	0.0	0.0	0.0	0.0012994527	0.0	0.008396419	0.0	0.0	0.0020128572
osCN1	0.0	0.0	0.0	0.10009031	0.24396321	0.0	0.037322365	0.12338653	0.26541328
osCN2	0.0	0.0	0.023384888	0.0602542	0.03038269	0.0	0.013437187	0.04932669	0.049058776
osCN3	4.611026e-06	1.2878088e-28	0.0017356002	0.0064401478	0.0	0.0	0.0	0.0013080827	0.0
