	W1	W2	W3	W4	W5	W6	W7	W8	W9
segsize1	0.15372436	0.0059278645	0.0009211391	0.0	0.0	0.0	3.561598e-22	0.0	0.0
segsize2	0.14414838	0.005058998	0.0014609086	0.0	0.0	0.0	0.0034432686	0.0	0.0
segsize3	0.16133802	0.011990385	0.0013310064	0.0	0.0	0.014769793	0.026835091	0.0	0.0
segsize4	0.14500062	0.03960627	3.9644585e-12	0.0050160503	0.0	0.047379423	0.08578837	0.0	0.0
segsize5	0.012837613	0.0512539	0.0	0.0	0.0	0.023249164	0.08092245	6.2458086e-12	0.0
segsize6	0.0	0.05584059	1.7812717e-08	0.0	0.0	0.007855602	0.059473474	0.0	0.0007849183
segsize7	0.0	0.056736182	0.007938328	0.0	0.0	1.1221065e-27	0.0278905	0.0	0.0021418862
segsize8	0.0	0.033267356	0.013093295	0.0	0.0	0.0	0.007402816	0.0	0.00086836284
segsize9	0.0	0.0186812	0.010270484	7.0739597e-16	0.0	0.0	0.0016973049	0.0	0.0006461295
segsize10	0.0	0.025766542	0.019806411	9.374365e-32	0.0	9.225177e-39	0.0009789461	0.0	0.00029011667
segsize11	0.0	0.022495706	0.026005823	0.0	0.0	0.0028943706	8.386929e-15	0.0	0.0
segsize12	0.0	0.01797967	0.02890973	0.0	0.0	0.0059247892	0.0	0.0	0.0
segsize13	0.0	0.009105368	0.02133493	0.0	0.0	0.012023224	0.0	0.0	0.00016127997
segsize14	0.0	0.0033334675	0.014135532	0.0	0.0	0.015921403	0.0	0.010530435	0.0002791857
segsize15	0.0	3.5691886e-07	0.022371773	0.004984842	0.0	0.026495606	0.0	0.035954174	0.0010932991
segsize16	0.0	0.0	0.008401302	0.001687653	0.0	0.019035256	0.0	0.020467324	0.0037451577
segsize17	0.0	0.0	0.012748137	0.0	0.0007444182	0.020300327	0.0	0.019155731	0.0046278955
segsize18	0.0	0.0	0.005611081	0.0	0.0	0.0	0.0	0.03492659	0.0044287965
segsize19	0.0	0.0	0.0044861906	0.0	0.0	0.009690934	0.0	0.013373322	0.0040172427
segsize20	0.0	0.0	0.00059394015	0.0	0.0	0.004571136	0.0	0.006331981	0.005125695
segsize21	0.0	0.0	0.0010874923	0.0	7.8955296e-08	0.005203084	0.0	0.017153518	0.008485774
segsize22	0.0	0.0	0.0	2.4732856e-06	0.0	0.0	0.0	0.0	0.01362988
changepoint1	0.011283271	0.00050596084	0.008189372	0.35486114	0.0	0.0015287937	0.0023584173	0.0	0.0071253283
changepoint2	0.0	0.0142563945	0.023830129	0.63344777	0.0	0.0	7.3701e-41	0.0	0.0014732382
changepoint3	0.0	1.2777542e-08	0.07668733	0.0	0.0	0.0	0.29519635	0.0	0.0065085776
changepoint4	0.0	0.027515814	0.046618197	0.0	0.0	0.1436944	0.15823925	0.0	0.0049814596
changepoint5	0.0	0.059309855	0.007700843	0.0	0.0	0.546909	0.023816844	0.0	1.0910952e-19
changepoint6	0.0	0.022328498	2.538056e-39	0.0	0.0	0.03549838	0.0	0.23449637	0.0
changepoint7	7.6115037e-13	0.01038256	0.0	0.0	0.0	0.0009442643	0.0	0.2556091	0.0
changepoint8	0.00031272002	0.009852388	3e-45	0.0	0.026011609	0.005002027	0.0	0.20443358	1.6514745e-05
changepoint9	0.0	0.0061715627	0.0	0.0	0.12170293	4.44502e-13	3.6963056e-25	0.13135572	6.129904e-05
changepoint10	0.00014835036	0.0019477858	1.6418343e-23	0.0	0.8378564	1e-45	0.0	0.016212119	8.61843e-06
bp10MB1	2.3112136e-33	0.027566995	0.20920005	0.0	0.0	0.0	0.028207455	0.0	0.5834605
bp10MB2	0.0	0.07909468	0.23640981	0.0	0.0	1.1e-44	0.042327467	0.0	0.22669108
bp10MB3	0.052729476	0.05389727	0.021256743	0.0	0.0	0.02554068	0.07807125	0.0	0.0041902517
bpchrarm1	0.0	0.003147515	0.0020868073	0.0	0.0	0.0	2.7e-44	0.0	0.0727215
bpchrarm2	0.0	5.107898e-37	0.037972756	0.0	0.0	0.0	1e-45	0.0	0.039939076
bpchrarm3	0.012356172	0.007135426	0.032160003	0.0	0.0	0.017230116	0.015954895	0.0	0.0011913126
bpchrarm4	0.00035871012	0.0112948995	0.0	0.0	0.0	8.934749e-07	0.008978162	0.0	0.0
bpchrarm5	0.0	0.0	0.0	0.0	0.01368461	0.0	0.0023754952	0.0	0.0
osCN1	0.22277163	0.24358962	0.07676742	9.06e-42	0.0	0.0	0.0	0.0	0.0013056683
osCN2	0.08224043	0.06443268	0.020613087	0.0	0.0	0.005543539	0.040337514	0.0	0.0
osCN3	0.0007502866	0.0005262144	0.0	0.0	0.0	0.0027937852	0.009704583	0.0	0.0
