	W1	W2	W3	W4	W5	W6	W7	W8	W9
segsize1	0.0	0.0043116217	0.3011577	0.0037702548	0.0007946315	0.0015513635	0.00045647475	0.0	0.012818859
segsize2	0.0	0.0066121127	0.2888534	0.0037193117	0.0010493601	0.0014808797	0.00020824758	0.0	0.012143849
segsize3	0.0	0.024098493	0.28345785	0.008694244	0.0015829344	0.002281892	0.00041054576	0.001052234	0.028765619
segsize4	0.0	0.07393253	0.099253304	0.028256739	0.009766106	6.331616e-13	0.0014315894	0.0	0.07267689
segsize5	0.0	0.07126549	0.0	0.026240306	0.011036924	0.0	0.00028733775	0.0	0.06253779
segsize6	0.0	0.060202785	0.0	0.0271199	0.019635603	0.0	2.124703e-05	0.0	0.050667357
segsize7	0.0	0.043162752	0.0	0.03745899	0.037345745	1.17395896e-20	0.0011273373	0.0	0.032166343
segsize8	0.0	0.018927166	0.0	0.02609535	0.030736184	0.0075240806	0.00025651034	0.0	0.011150556
segsize9	0.0	0.0088217165	0.0	0.016888436	0.022456832	0.00593536	0.00030658714	0.0	0.002357354
segsize10	0.0	0.009822685	0.0	0.025330437	0.034648187	0.013144137	0.0	0.0	0.00385509
segsize11	0.0	0.0072408197	0.0	0.027194882	0.03145717	0.020062912	0.0	0.0	0.0
segsize12	0.0	0.0038533895	0.0	0.02477313	0.029361581	0.024780212	0.0	0.0	0.0
segsize13	0.0	8.019269e-33	0.0	0.016708443	0.01647089	0.02001526	0.0004154668	3.9211883e-33	3.133528e-14
segsize14	0.0	1.9819279e-30	0.0	0.00946736	0.0063917274	0.014977632	0.00027990964	0.007887643	0.0009797191
segsize15	0.0	0.0	0.0	0.0077480525	0.0051730373	0.026574247	0.00059394067	0.027235622	0.0043144873
segsize16	0.0	0.0	0.0	0.0022111211	0.0009481331	0.011670852	0.0012277856	0.062317587	0.003557433
segsize17	0.0	0.0	0.0	0.00048794007	0.0007543744	0.017740317	0.0017225412	0.071693726	0.00506259
segsize18	0.0	0.0	0.0	0.0	0.0	0.008109003	0.0019672532	0.04950375	0.006822293
segsize19	0.0	0.0	0.0	0.0	0.0	0.0072199716	0.001690552	0.050804313	0.0025775663
segsize20	0.0	0.0	0.0	0.0	0.0	0.0015590403	0.0015497601	0.070779644	0.0013046876
segsize21	0.0	0.0	0.0	0.0	0.0	0.002607032	0.003200039	0.10399193	0.0036111532
segsize22	0.0	0.0	0.0	0.0	0.0	0.0	0.004762966	0.17075723	0.0
changepoint1	0.0	4.3210004e-36	0.0	0.0	0.103786565	0.002200329	0.0116162	1.553311e-06	0.0
changepoint2	0.0	0.0018424918	0.0	0.0017836938	0.22532165	0.011686276	0.0074128928	3.594751e-08	0.0
changepoint3	0.0	0.1883839	0.0	0.0	0.0	0.094908625	0.009095754	0.0	0.0
changepoint4	0.0	0.11207567	0.0	0.05792736	0.0	0.053843256	0.0048101475	0.099000126	0.0
changepoint5	0.0	0.017904293	1.8034811e-37	0.18972448	0.0	0.002233329	0.0	0.25400385	7.5285647e-32
changepoint6	0.0	0.0	0.0	0.04327471	0.0	0.0	0.0	0.014559607	0.059410427
changepoint7	0.0	0.0	0.0	0.017468635	0.0	0.0	0.0	0.009153353	0.07074829
changepoint8	0.0	1.4572229e-12	0.0	0.013455208	0.0	3.8474416e-05	1.302543e-05	0.00570924	0.07035892
changepoint9	0.0	0.0008902187	0.0	0.0048519187	0.0	3e-45	4.13e-43	0.0015468567	0.0681634
changepoint10	0.99151003	0.00025349908	0.0	0.00060638745	1.9148504e-11	0.0	5.1219986e-06	2.6324953e-23	0.04882591
bp10MB1	0.0	0.025046865	0.0	0.03289207	1.569309e-25	0.24513602	0.59422207	0.0	7.063992e-06
bp10MB2	0.0	0.05435673	0.0	0.10090649	0.09428792	0.249193	0.22930473	0.0	3.6e-44
bp10MB3	0.0	0.0755963	0.0	0.04487021	0.028676147	0.01710527	0.0049994043	0.0	0.04040883
bpchrarm1	0.0	0.0006464399	0.0	2.945549e-23	0.0	1.1337797e-26	0.075478874	0.0	0.0
bpchrarm2	0.0	0.0	0.0	1.6222218e-16	2.2754664e-26	0.04861758	0.039254293	2.2189272e-17	0.0038200368
bpchrarm3	0.0	0.01215426	2.4964891e-30	0.01857462	0.010077787	0.033101894	0.0018712542	0.0	0.0
bpchrarm4	0.0	0.012382234	0.0	0.004977866	0.0027486824	0.0	0.0	0.0	0.0056596473
bpchrarm5	0.008489949	0.0013166575	0.0	0.0	0.0	0.0	0.0	0.0	0.0019743962
osCN1	0.0	0.09861575	0.0	0.12532888	0.24488834	0.040774204	0.0	0.0	0.26446646
osCN2	0.0	0.059831023	0.024989387	0.049855866	0.030603474	0.01392753	0.0	0.0	0.04878699
osCN3	0.0	0.0064521623	0.0022883778	0.0013366722	0.0	0.0	1.8026171e-07	1.6904658e-06	0.0
