	W1	W2	W3	W4	W5	W6	W7	W8	W9
segsize1	0.0	0.010626148	0.23532598	0.0	5.3993085e-06	0.0	0.0	0.0010606212	0.00020262896
segsize2	0.0	0.010413218	0.22431007	0.0	0.0009817587	0.0	0.0	0.0012007478	0.0003087434
segsize3	0.0	0.01974683	0.24467993	0.018150752	0.0013542345	0.0	0.00047056194	0.0012032875	3.4593326e-05
segsize4	0.0	0.050471168	0.18195306	0.0663247	1.43e-43	0.0	0.0008963365	0.012759733	0.0018114324
segsize5	0.0	0.04796576	0.0	0.07068334	0.0	0.0	0.0	0.015212069	0.0021856166
segsize6	0.0	0.043439984	0.0	0.060782578	0.0	0.0	0.0	0.02277176	0.0015639915
segsize7	0.0	0.042018767	0.0	0.044284146	0.0034980946	0.006966469	2.3023782e-08	0.039212663	0.0029006123
segsize8	0.0	0.022662427	0.0	0.020957774	0.010356726	3.4262986e-05	0.00017386743	0.030765258	0.00054575154
segsize9	0.0	0.011497489	0.0	0.010503448	0.008546479	0.0001468768	0.0003022997	0.021778995	0.00030499694
segsize10	0.0	0.016481394	0.0	0.012658736	0.017182294	0.00045793693	0.0	0.03332013	0.0
segsize11	0.0	0.014415667	0.0	0.01038959	0.02518698	5.227489e-07	0.0	0.02865988	0.0
segsize12	0.0	0.012488594	0.0	0.007096451	0.028653936	0.0035258983	0.0	0.027456108	0.0
segsize13	0.0	0.008448982	0.0	0.001584955	0.022275679	0.008660099	0.000442075	0.014974449	0.000139751
segsize14	0.0	0.0051921243	0.0	0.001015367	0.015683785	0.0054272567	0.0011161757	0.004679592	0.0
segsize15	0.0	0.0056890175	0.0	0.0	0.025069091	0.00064487924	0.003969312	0.0035282373	0.0
segsize16	0.0	0.0026098064	0.0	0.0	0.00989389	3.718894e-18	0.0071089473	0.00010175588	0.0
segsize17	0.0035119113	0.0010724567	0.0	0.0	0.015064543	0.0	0.0087986775	0.0	0.0
segsize18	0.0	0.0020517705	0.0	0.0	0.0060251122	0.0	0.007303165	0.0	0.0001020121
segsize19	0.0	0.00033618102	0.0	0.0	0.0055043856	0.0	0.0069104964	0.0	0.0
segsize20	0.0	6.691861e-05	0.0	0.0	0.0007743858	0.0	0.0077131065	0.0	0.0
segsize21	0.002325562	0.0002692368	0.0	0.0	0.0013341828	0.0	0.012779015	0.0	0.0
segsize22	0.0	0.0	0.0	0.0	0.0	0.0	0.018391134	4.676819e-07	0.0
changepoint1	0.0	0.0	0.018285569	0.0	0.0023166465	0.0	0.014447094	0.10515026	0.0031480242
changepoint2	0.0	0.0	0.0	0.004810175	0.012567415	0.0	0.011526044	0.22548556	1.2241613e-37
changepoint3	0.0	0.0	0.0	0.19016215	0.081738405	0.0	0.00755025	0.0	0.022690399
changepoint4	0.0	0.023509946	0.0	0.123410076	0.058442626	0.08329548	0.0121413935	0.0	0.004300455
changepoint5	0.0	0.09336486	0.0	0.021232491	0.020575657	0.88595486	0.0011499649	0.0	0.0
changepoint6	0.0	0.06023823	0.0	0.0	0.0017224343	6.379906e-31	0.00084128755	0.0	0.0
changepoint7	0.0	0.042677827	0.0	0.0	0.0	0.0	0.00079414056	0.0	0.0
changepoint8	0.0	0.03864213	0.0	0.0	2.51639e-05	0.0	0.0006642378	0.0	1.2140958e-05
changepoint9	0.08444546	0.024630496	0.0	1.8946228e-20	1.5435121e-07	0.0	0.0002306976	0.0	2.5788782e-05
changepoint10	0.6764812	0.006066295	0.0	0.0	0.0	0.0	2.2609373e-05	0.0	0.0
bp10MB1	0.0	0.02600529	0.0	0.015766134	0.21103393	0.0	0.55072	0.0	0.593696
bp10MB2	0.0	0.049816743	0.0	0.064517885	0.2433454	0.0	0.21195911	0.083964445	0.23798844
bp10MB3	0.0	0.049118977	0.025053289	0.074323095	0.020555839	4.3026314e-13	0.003345669	0.031020388	0.008777877
bpchrarm1	0.0	0.0	0.0	2.1264066e-34	3.4030987e-31	0.0	0.067196056	0.0	0.07789848
bpchrarm2	0.0	0.0	0.0	0.0	0.040434547	0.0	0.040319767	0.0	0.03590819
bpchrarm3	0.0	0.009052941	3.2099918e-18	0.012349751	0.035553657	0.0011721617	0.0007164691	0.008142637	0.005453816
bpchrarm4	0.0	0.006539168	0.0	0.01260135	0.0	0.0	0.0	0.0038692772	0.0
bpchrarm5	0.0083905775	0.0014530113	0.0	0.0	0.0	0.0	0.0	0.0004233315	0.0
osCN1	0.22484536	0.18674384	6.835801e-30	0.090995744	0.055134114	0.0	0.0	0.2524069	0.0
osCN2	0.0	0.053514875	0.0680753	0.0585911	0.019163024	0.0	0.0	0.030851403	0.0
osCN3	0.0	0.000661439	0.0023168174	0.006808212	0.0	0.003713226	0.0	0.0	2.599983e-07
