	W1	W2	W3	W4	W5	W6	W7	W8	W9
segsize1	0.0016991213	0.022670846	0.0	0.0	0.0076768473	0.0007110841	0.06494801	0.016041622	0.0
segsize2	0.00061631703	0.027251162	0.0	0.0	0.013819171	0.00022413368	0.060904663	0.020242738	0.0
segsize3	1.113296e-14	0.05963023	0.0	0.0	0.031591024	0.0	0.0774444	0.042375408	0.01730131
segsize4	0.0	0.10878731	0.0	0.02873701	0.037743416	0.0	0.09151751	0.06886561	0.02967095
segsize5	0.0	0.071015686	0.0	0.05613703	4.6211823e-35	0.00065139274	0.029579272	0.023044843	7.956483e-09
segsize6	0.0036913836	0.038424335	0.0	0.06230465	0.0	0.0012057929	0.010993361	0.00012702045	0.0
segsize7	0.010488672	0.010536304	0.0	0.061591778	0.0	0.0024736696	0.0	2.514e-41	0.0
segsize8	0.014484788	6.037402e-18	0.0	0.034845714	0.0	0.0009818311	0.0	0.0	0.0
segsize9	0.010886891	0.0	0.0	0.018789867	0.0	0.0006520009	0.0	0.0	0.0
segsize10	0.020705808	0.0	0.0	0.025394766	1e-45	0.00025623973	6.3989187e-12	0.0	0.0
segsize11	0.026961982	0.0	0.0	0.022043375	0.0	0.0	0.0	0.00065316213	0.0
segsize12	0.02992724	0.0	0.0	0.017505372	1.126925e-12	0.0	0.0	0.0034269202	0.0
segsize13	0.022134485	0.0	0.0	0.008623224	1.2651033e-33	0.00023026849	0.0	0.009171876	1e-45
segsize14	0.014622677	0.0	0.0	0.003205485	8.645226e-22	0.00037227955	0.0	0.013490037	0.008036048
segsize15	0.022966782	0.0	0.0	0.0	0.004842565	0.0012633405	0.0	0.022574589	0.030869747
segsize16	0.009626996	0.0	0.086524755	0.0	9.58e-42	0.0016570019	3.004342e-05	0.010636236	0.014119844
segsize17	0.014605422	0.0	0.105460465	0.0	0.0	0.002209375	0.0026455452	0.0051354473	0.009274565
segsize18	0.006081911	0.0	0.066535465	0.0	0.0	0.0026524488	1.3557277e-30	0.0	0.027423127
segsize19	0.005643962	0.0	0.0785087	0.0	0.0	0.0021234364	1.256684e-05	0.0	0.010405288
segsize20	0.0014548731	0.0	0.13257445	0.0	0.0	0.0015218861	0.0011459825	0.0	7.753949e-21
segsize21	0.0019954764	0.0	0.18468106	0.0	0.0	0.0035792976	0.0017076385	0.0	0.0070625315
segsize22	0.0	0.0	0.34477404	0.0	3.828945e-07	0.0040439046	0.0	0.0	0.0
changepoint1	0.006108934	0.00832295	0.0	0.00027909296	0.29657304	0.007369533	1.6045051e-22	0.0067254053	0.0
changepoint2	0.022742538	0.0	0.0	0.0153297065	0.5221503	0.0017233575	0.0	0.0	0.0
changepoint3	0.06455283	0.31437147	0.0	0.027033828	0.0	0.007749434	0.0	0.0	0.0
changepoint4	0.043853205	0.14944541	9.526363e-06	0.046395276	0.0	0.006679988	0.0	0.11463396	0.0
changepoint5	0.013193932	0.0005192575	1.391414e-10	0.060640745	0.0	0.0003376746	0.0	0.5150046	0.0
changepoint6	1.5246288e-05	0.0	0.0	0.018385839	0.0	0.0	0.0	0.039926793	0.2572977
changepoint7	0.0	0.0	0.0	0.0076693455	0.0	0.0	0.0038968732	0.008321015	0.25985673
changepoint8	6.6078144e-05	0.0	0.0	0.0073088175	0.0	9.782452e-37	0.019231807	0.008903397	0.20394376
changepoint9	2.633007e-18	0.0	0.0	0.004832094	0.0	4.15027e-05	0.05204449	0.001533759	0.12473834
changepoint10	5.099174e-05	0.0	0.00093154574	0.0014982627	0.0	0.0	0.2949819	0.00019771444	1e-45
bp10MB1	0.19100691	2.8053984e-07	0.0	0.032198604	0.0	0.59606117	0.0	7.167638e-31	0.0
bp10MB2	0.23204985	0.020044928	0.0	0.08585944	0.0	0.2319252	0.0	1.1439231e-24	0.0
bp10MB3	0.021774724	0.08039323	0.0	0.057861812	0.0	0.0047935904	0.025189344	0.03136438	0.0
bpchrarm1	0.0	0.0	0.0	0.0019944871	4.587315e-22	0.07401582	0.0	0.0	0.0
bpchrarm2	0.03727707	0.0	0.0	0.0	0.0	0.040394407	0.0	0.0	1e-45
bpchrarm3	0.031725705	0.022409683	0.0	0.0077641746	0.0	0.0013427765	1.6884646e-07	0.016875768	0.0
bpchrarm4	0.0	0.006946263	0.0	0.012621711	0.0	0.0	0.001074906	2.8461034e-06	0.0
bpchrarm5	0.0	0.0004907869	0.0	0.0010148884	0.0	0.0	0.0041677603	0.0	0.0
osCN1	0.09338205	0.0	0.0	0.21080075	0.08560334	0.0007561918	0.20724398	0.0	0.0
osCN2	0.023605093	0.04891128	0.0	0.060092453	0.0	0.0	0.051132154	0.0182772	0.0
osCN3	0.0	0.009828621	0.0	0.0012404573	0.0	0.0	0.000107600754	0.0024477462	0.0
