Index,Mean,Variance,Weight
64,0.000000000000000,1.000000000000000,0.000000000843211
63,0.000000000000000,1.000000000000000,0.000000010298049
62,0.000000000000000,1.000000000000000,0.000000125769039
59,0.000000000000000,1.000000000000000,0.000001538648238
58,0.000000000000000,1.000000000000000,0.000001539379189
56,0.000000000000000,1.000000000000000,0.000001540442732
54,0.000000000000000,1.000000000000000,0.000001540907026
53,0.000000000000000,1.000000000000000,0.000001541039016
52,0.000000000000000,1.000000000000000,0.000001541171017
50,0.000000000000000,1.000000000000000,0.000001541434385
49,0.000000000000000,1.000000000000000,0.000001541565752
48,0.000000000000000,1.000000000000000,0.000001541697130
47,0.000000000000000,1.000000000000000,0.000001541828519
46,0.000000000000000,1.000000000000000,0.000001541959920
44,0.000000000000000,1.000000000000000,0.000001542161015
43,0.000000000000000,1.000000000000000,0.000001542230702
41,0.000000000000000,1.000000000000000,0.000001542366563
40,0.000000000000000,1.000000000000000,0.000001542432736
38,0.000000000000000,1.000000000000000,0.000001542546277
37,0.000000000000000,1.000000000000000,0.000001542593643
36,0.000000000000000,1.000000000000000,0.000001542641010
35,0.000000000000000,1.000000000000000,0.000001542688379
34,0.000000000000000,1.000000000000000,0.000001542735749
33,0.000000000000000,1.000000000000000,0.000001542783120
32,0.000000000000000,1.000000000000000,0.000001542830493
31,0.000000000000000,1.000000000000000,0.000001542877868
28,0.000000000000000,1.000000000000000,0.000001542949513
24,0.000000000000000,1.000000000000000,0.000001542984219
23,0.000000000000000,1.000000000000000,0.000001542992452
22,0.000000000000000,1.000000000000000,0.000001543000684
21,0.000000000000000,1.000000000000000,0.000001543008917
20,0.000000000000000,1.000000000000000,0.000001543017149
18,0.000000000000000,1.000000000000000,0.000001543033440
17,0.000000000000000,1.000000000000000,0.000001543041499
12,0.000000000000000,1.000000000000000,0.000001543071655
11,0.000000000000000,1.000000000000000,0.000001543076242
5,0.000000000000000,1.000000000000000,0.000001543099155
3,0.000000000000000,1.000000000000000,0.000001543104845
1,0.000000000000000,1.000000000000000,0.000001543109648
6,0.106361700772783,0.004005304765898,0.061425394405740
15,0.242922532484161,0.008921265467902,0.053303033018796
10,0.452930453251700,0.020101513670835,0.068009191207492
45,0.963142163417850,0.078042400915025,0.016033140938547
4,1.007155833022502,0.068238496121805,0.254635533264919
29,1.080643052719048,0.010132251844794,0.108823440310359
16,1.433451524276592,0.124122850413595,0.051906701838421
13,1.982179728666070,0.258302355367356,0.013849406720506
2,2.008433630270618,0.258342913219558,0.016798417335745
30,2.101609619057688,0.043652685919933,0.105613032467999
14,2.268038618020217,0.274604908466316,0.104532553051228
19,2.285226984078728,0.359617404472123,0.006248332531248
27,2.331023887690096,0.386787521841605,0.004284546653928
42,2.873711328404263,0.581024229083525,0.001818568240469
7,2.950237217360756,0.585088941800850,0.002577074647506
55,3.245004289788210,0.065382613619499,0.010846982848166
8,3.950945732120611,0.409692549036928,0.045924068964829
9,5.249831328326120,1.594922328388843,0.031570346178859
39,7.818871782527228,2.924431217767257,0.014283064065131
25,11.058310566126346,8.447590578458009,0.013294513059808
57,17.303814176141820,8.495890833844170,0.003898769431729
26,23.197437902750622,40.669871055225933,0.006936450903617
60,38.984817461571069,69.266791743464907,0.002003956420444
61,55.369666114224380,295.540408273589946,0.001234752237515
51,97.166476749808552,1555.895228816951885,0.000093071896809
