	W1	W2	W3	W4	W5	W6	W7	W8	W9
segsize1	0.0	0.0054617845	0.023989148	0.014459924	0.009510226	0.0	0.0013512851	0.0	0.06697322
segsize2	0.0	0.0040292772	0.025921533	0.019608762	0.014986855	0.0	0.00035163446	0.0	0.062006943
segsize3	0.0	0.0013905312	0.049754687	0.053196773	0.03285974	0.0	2.5638947e-13	0.011268597	0.078172036
segsize4	0.0	6.371149e-14	0.08100972	0.11266156	0.053664166	0.020974454	0.0	0.035131954	0.09543205
segsize5	0.00059614226	0.0017370755	0.02013326	0.07435943	4.222857e-31	0.056470104	0.00072765804	1.1638812e-12	0.02522528
segsize6	0.0009356479	0.002155769	1.2560228e-24	0.04390597	0.0	0.06544972	0.0032099735	0.0	0.0
segsize7	0.0015880124	0.0044691633	0.0	0.013278689	0.0	0.065240905	0.010020549	0.0	0.0
segsize8	0.00066775584	0.0018474689	0.0	0.0005762379	0.0	0.037109774	0.014411525	0.0	0.0
segsize9	0.00056770083	0.0008856399	0.0	0.0	1.4536485e-11	0.019925112	0.010985114	0.0	0.0
segsize10	0.00023546515	0.00049430365	7.5515485e-37	0.0	1.3101068e-21	0.026708482	0.020921534	0.0	0.0
segsize11	0.0	0.0	0.0032258998	0.0	9.4e-44	0.022684513	0.027134726	0.0	0.0
segsize12	0.0	0.0	0.008387188	0.0	0.003242193	0.017333778	0.029743869	0.0	0.0
segsize13	0.00046353103	0.0	0.010718686	0.0	4.47e-43	0.008804456	0.021908943	2.1914154e-38	0.0
segsize14	0.0007299961	0.0	0.014073634	4.2485046e-25	0.0	0.0032016542	0.014351147	0.007940664	6.128e-41
segsize15	0.0026763345	0.0	0.018346101	3.52e-43	9.466954e-29	9.3476876e-05	0.022595905	0.030550404	0.00057586195
segsize16	0.006328073	0.0	0.00874975	0.0	0.0	0.0	0.0087073585	0.013768215	0.0001691751
segsize17	0.0080156	0.0	0.0030339041	5.222454e-09	0.0	5.039861e-26	0.013351523	0.009318363	0.0027870173
segsize18	0.006514343	0.0002899968	1.5e-44	0.0	0.0	0.0	0.0053606383	0.025933135	2.4373046e-26
segsize19	0.0063542053	1.4573637e-33	0.0025079832	0.0	0.0	0.0	0.00451147	0.009229142	6.9035304e-05
segsize20	0.0074175247	0.0	6.2712093e-09	0.0	0.0	0.0	0.0006434153	0.0029744406	0.0006248034
segsize21	0.012332821	3.5241796e-16	0.0	0.0	0.0	0.0	0.001079978	0.0057782996	0.0021449262
segsize22	0.018066844	0.0	0.0	9.829776e-08	8.566211e-07	8.6518764e-17	0.0	0.0	0.0
changepoint1	0.00950518	0.0029888758	7.939896e-30	0.00663078	0.28100583	1.9590484e-12	0.007881156	0.0	0.0
changepoint2	0.0030837606	1.379154e-08	0.0	5.507613e-26	0.50432855	0.01344512	0.025155902	0.0	0.0
changepoint3	0.0075089387	0.008394544	0.0	0.31852004	0.0	1.7940774e-10	0.074535705	0.0	0.0
changepoint4	0.010835084	7.54085e-31	0.098837405	0.1602306	0.0	0.037047386	0.04554044	0.0	0.0
changepoint5	0.007390549	0.0	0.47590357	9.630398e-07	0.0	0.075542346	0.0043448666	0.0	0.0
changepoint6	0.0	0.0	0.038606927	0.0	0.0	0.02103462	0.0	0.2535401	0.0
changepoint7	0.0	0.0	0.0062201438	0.0	0.0	0.009127693	0.0	0.26113847	0.003633276
changepoint8	6.406832e-05	0.0	0.006957609	0.0	0.0	0.00878533	1.8574501e-19	0.20441611	0.019807007
changepoint9	0.00012383195	0.0	2.0930587e-08	0.0	0.0	0.0058233277	7.8087355e-33	0.1251214	0.055628374
changepoint10	6.1546416e-05	0.0	3.9330572e-13	0.0	0.0	0.0018436664	1.8335937e-06	0.0038906771	0.3203686
bp10MB1	0.55962014	0.5936757	4.1769183e-37	1.5346997e-05	0.0	0.02636341	0.19352506	0.0	0.0
bp10MB2	0.21567905	0.23988105	7.5937885e-07	0.018279046	0.0	0.08392216	0.23394582	0.0	0.0
bp10MB3	0.0034950327	0.009180579	0.040602606	0.077827424	0.0	0.058082957	0.022121899	0.0	0.018651355
bpchrarm1	0.06881183	0.07447862	0.0	0.0	0.009421638	0.0012221944	4.7369387e-05	0.0	0.0
bpchrarm2	0.03987683	0.036973134	0.0	0.0	0.0	0.0	0.036100913	0.0	0.0
bpchrarm3	5.112e-42	0.0052646473	0.03168139	0.01579925	0.0	0.0067800735	0.03159141	0.0	0.0
bpchrarm4	3.0265415e-08	0.0	7.983139e-07	0.0084535815	6.8850793e-35	0.012831406	0.0	0.0	0.0
bpchrarm5	0.0	0.0	0.0	0.0012360531	0.0	0.0006929169	0.0	0.0	0.0047447463
osCN1	0.000454053	0.0056085717	0.0	2.8232104e-37	0.09095816	0.23165406	0.09062647	0.0	0.1954008
osCN2	0.0	0.00079319417	0.028073765	0.05086994	0.0	0.06109387	0.023212947	0.0	0.047554605
osCN3	0.0	0.0	0.0032635308	0.010089548	2.1740954e-05	0.00071100245	0.0	0.0	3.0895004e-05
