	W1	W2	W3	W4	W5	W6	W7	W8	W9
segsize1	7.3082327e-09	0.0	0.009228546	0.0	0.0	0.0022559096	0.00013914559	0.2554721	0.0020308192
segsize2	0.0006267483	0.0	0.008471338	0.0	0.0	0.004369564	0.00016558783	0.23561537	0.0013600506
segsize3	0.001166523	0.0	0.019232418	0.0	0.0	0.019832335	0.0004753197	0.2537769	0.00073649676
segsize4	2.3209932e-35	0.0	0.05193757	2.054916e-37	1.175716e-32	0.065247476	0.0013404535	0.16970383	0.0062330426
segsize5	0.0	0.0	0.04955219	0.0	1.0573635e-06	0.06720136	0.0005277998	0.0	0.007007361
segsize6	0.0	0.0	0.044959303	0.0	0.0	0.05778134	0.00021416119	0.0	0.016193554
segsize7	0.003028607	0.0	0.04279261	3.695806e-22	0.0	0.043106657	0.0010722738	0.0	0.034053016
segsize8	0.009888737	0.0	0.022967482	3.9977913e-33	0.0	0.020639533	0.00023543942	0.0	0.029815055
segsize9	0.008156662	0.0	0.011636632	0.0005761911	0.0	0.010432206	0.0002656405	0.0	0.021893647
segsize10	0.016614279	0.0	0.016448809	3.3458375e-11	0.0	0.012931391	0.0	0.0	0.034066185
segsize11	0.024461292	0.0	0.014180397	3e-45	0.0	0.010908247	0.0	0.0	0.03126948
segsize12	0.02814799	0.0	0.012048758	6.232481e-37	0.0	0.008258139	0.0	0.0	0.030230042
segsize13	0.021996602	0.0	0.008280438	0.0059731547	0.0	0.0022204868	0.0003580977	0.0	0.017840412
segsize14	0.015494262	4.1684373e-23	0.0051799947	0.009202871	0.0	0.0009068709	0.00064733194	0.0	0.0074804514
segsize15	0.0257966	0.01445569	0.0057365983	0.0050895405	0.0	0.0	0.0017289092	0.0	0.007932511
segsize16	0.01098645	0.08802998	0.002626459	0.0015706323	0.0	0.0	0.0017437113	0.0	0.0018733527
segsize17	0.016563885	0.10276703	0.0011621522	0.0	0.005441939	0.0	0.002318957	0.0	0.0021269778
segsize18	0.0073669027	0.07064004	0.0022866435	0.0	0.0	0.0	0.00250105	0.0	0.0
segsize19	0.0070267385	0.0736795	0.00026370323	0.0	0.0015622005	0.0	0.0020385724	0.0	0.0
segsize20	0.0017019745	0.1150532	1.7013794e-34	0.0	0.0015562964	0.0	0.0015354982	0.0	0.0
segsize21	0.0027499548	0.1640485	0.00024362875	0.0	0.004492659	0.0	0.0034146996	0.0	0.0
segsize22	0.0	0.29365695	0.0	0.0	0.0	0.0	0.0041509653	0.0	0.0
changepoint1	0.0020482151	0.0	0.0	0.0	0.0	2.0810927e-20	0.011297254	0.003280718	0.10760176
changepoint2	0.011553302	1.6801005e-23	0.00061435427	0.0	0.0	0.0037457014	0.0071179834	0.0	0.23185393
changepoint3	0.07879228	0.0	0.0	0.0	0.0	0.1828255	0.011654583	0.0	0.0
changepoint4	0.058989458	0.01889407	0.024367454	0.13665043	0.0	0.111194246	0.00782106	0.0	0.0
changepoint5	0.02353629	1.6031947e-33	0.09732585	0.8364153	0.0	0.011167642	0.00011993996	0.0	7e-45
changepoint6	0.0017872907	0.021892684	0.06177381	1.5e-43	0.0	9.15373e-14	0.0	0.0	0.0
changepoint7	0.0	0.023120183	0.04348698	0.0	0.0	0.0	1.5393926e-22	0.0	0.0
changepoint8	6.851175e-05	0.011481174	0.039693415	0.0	0.0007459784	0.0	0.00011287954	0.0	0.0
changepoint9	0.0	0.0022810292	0.025347024	0.0	0.085349485	1.7299463e-20	9.849712e-05	0.0	0.0
changepoint10	0.0	0.0	0.006110373	0.0	0.6834139	0.0	1.5210206e-05	0.0	0.0
bp10MB1	0.21390627	0.0	0.019599523	0.0	0.0	0.027287299	0.5876318	0.0	1.1404128e-24
bp10MB2	0.24240403	0.0	0.041993186	0.0	0.0	0.073429845	0.22856435	0.0	0.10398338
bp10MB3	0.01966222	0.0	0.049327187	0.0	0.0	0.074055485	0.0051207137	0.018158408	0.024532085
bpchrarm1	0.0	0.0	0.0	0.0	0.0	0.0003510453	0.0732823	0.0	0.0
bpchrarm2	0.04218857	0.0	0.00014853034	0.0	0.0	0.0	0.040134087	0.0	0.0017672722
bpchrarm3	0.0349964	0.0	0.0067786546	0.0	0.0	0.015263638	0.002155675	0.0037356738	0.010728738
bpchrarm4	0.0	0.0	0.006870037	0.0	0.0	0.011943885	0.0	0.0	0.0019937064
bpchrarm5	0.0	0.0	0.0002455017	0.0	0.01004601	0.0013146807	0.0	0.0	0.0
osCN1	0.05024149	0.0	0.19104071	0.0	0.20739041	0.09684633	0.0	6.5812e-41	0.23942982
osCN2	0.018051513	0.0	0.0553669	0.0	2.1452478e-18	0.058422044	0.0	0.058468267	0.02596695
osCN3	0.0	0.0	0.0006747975	0.0045218808	0.0	0.0060611786	0.0	0.0017886822	0.0
