	W1	W2	W3	W4	W5	W6	W7	W8	W9
segsize1	0.19283839	1.4570543e-21	0.00037679568	0.009232527	0.0	0.0	0.0	0.0002694682	0.0016460278
segsize2	0.17989574	0.0	0.0009690541	0.008377767	0.0	0.0	0.0	0.0003328273	0.003639898
segsize3	0.20039311	1.4615629e-37	0.0015799905	0.01801705	0.0005868081	0.0	0.0	6.0666907e-18	0.020400325
segsize4	0.15429975	0.008155176	2.579771e-13	0.048808675	0.0010898535	0.0	0.0	0.0018937027	0.069696456
segsize5	0.0	0.0113126235	0.0	0.047892675	1.5135206e-38	0.0	0.0	0.0025739504	0.07258557
segsize6	0.0	0.020258311	0.0	0.043695305	0.0	0.0	0.0	0.0018728639	0.061748445
segsize7	0.0	0.037766702	0.0034647083	0.042381063	0.00021775496	0.0056760614	0.0	0.0030083715	0.044538397
segsize8	0.0	0.03092008	0.010271818	0.022906102	0.00018058764	3.8366263e-19	0.0	0.0006868346	0.020769218
segsize9	0.0	0.022282047	0.008418162	0.01169791	0.0002878566	1.3522527e-05	0.0	0.00038987387	0.010279815
segsize10	0.0	0.034610838	0.017009348	0.016676923	0.0	0.0001462607	0.0	0.0	0.012210429
segsize11	0.0	0.030316353	0.025088947	0.014267779	0.0	2.0246524e-28	0.0	0.0	0.009873239
segsize12	0.0	0.029227309	0.02877414	0.012127143	0.0	4.4407985e-15	0.0	0.0	0.006729771
segsize13	0.0	0.016292654	0.022290183	0.008242931	0.0005033181	0.0040754373	0.0	0.00012431243	0.0014541708
segsize14	0.0	0.0055183033	0.015778622	0.005019981	0.0011858009	0.0014835362	0.0	0.0	0.0008587371
segsize15	0.0	0.0048406855	0.025162816	0.005085957	0.003916504	0.0	0.0	0.0	0.0
segsize16	0.0	0.00044044422	0.010064387	0.0020645016	0.007210102	0.0	0.0	0.0	0.0
segsize17	0.0	1e-45	0.014975715	0.0010966407	0.008952495	0.0	0.0012034212	0.0	0.0
segsize18	0.0	0.0	0.005974601	0.0020525435	0.007387606	0.0	0.0	0.00010050652	0.0
segsize19	0.0	0.0	0.0054835607	0.00026814028	0.00699203	0.0	0.0	0.0	0.0
segsize20	0.0	0.0	0.00076777063	4.3833268e-05	0.007791875	0.0	0.0	0.0	0.0
segsize21	0.0	0.0	0.0012935547	0.000405121	0.012932657	0.0	7.224872e-23	0.0	0.0
segsize22	0.0	0.0	0.0	0.0	0.018549848	1.71848e-06	0.0	3.1581894e-08	0.0
changepoint1	0.019591505	0.104960725	0.0013671166	0.0	0.014778252	0.0	0.0	0.0032349243	0.0004736652
changepoint2	0.0	0.2266499	0.010503523	0.0	0.01209793	0.0	0.0	2.1947125e-23	0.006582183
changepoint3	0.0	0.0	0.08340459	0.0	0.0066086045	0.0	0.0	0.02436798	0.18535475
changepoint4	0.0	0.0	0.060733248	0.021703504	0.012112631	0.07536478	0.0	0.0048050373	0.12101945
changepoint5	0.0	0.0	0.021917569	0.093133494	0.00085276866	0.90670824	0.0	0.0	0.018063497
changepoint6	0.0	0.0	0.0016093948	0.060934704	0.0009357212	0.0026786863	0.0	0.0	0.0
changepoint7	0.0	0.0	0.0	0.04323587	0.00087055675	0.0	0.0	0.0	0.0
changepoint8	0.0004740994	0.0	7.3263045e-08	0.03915722	0.0007235316	0.0	0.0	3.9019183e-06	0.0
changepoint9	1.2091841e-27	0.0	0.0	0.025939748	0.0002513504	0.0	0.095144376	2.6738748e-05	5.4764158e-05
changepoint10	0.00023107645	7.455135e-06	0.0	0.0067736777	2.7254831e-05	0.0	0.89048356	9.461609e-32	0.0
bp10MB1	0.0	5.74e-42	0.21410808	0.021651156	0.5503843	0.0	0.0	0.5912625	0.01712972
bp10MB2	0.0	0.09250925	0.24575272	0.045355767	0.21137938	0.0	0.0	0.23726426	0.061281897
bp10MB3	0.031621292	0.028205058	0.021172037	0.04799161	0.003295913	4.5061543e-14	0.0	0.008864523	0.07454397
bpchrarm1	0.0	1.9281244e-23	7.657378e-32	7.7e-44	0.06701575	0.0	0.0	0.07783874	0.00044765417
bpchrarm2	0.0	0.0	0.04037425	0.0	0.04034447	0.0	0.0	0.03565926	0.0
bpchrarm3	0.0043639597	0.010054238	0.03587952	0.008500373	0.00053651945	4.893715e-19	0.0	0.005419236	0.011134724
bpchrarm4	0.0	0.0030933905	0.0	0.006578921	0.0	1.4092806e-06	0.0	0.0	0.012963684
bpchrarm5	0.0	0.0	0.0	0.00011550493	0.0	0.0	0.013168716	0.0	0.0016051297
osCN1	0.14652154	0.25284493	0.046201907	0.20527925	0.0	0.0	4.285883e-18	0.0	0.08731052
osCN2	0.06814378	0.029733546	0.019231772	0.052678406	0.0	0.0	0.0	0.0	0.05874809
osCN3	0.0016256917	0.0	0.0	0.0006102634	0.0	0.0038502861	0.0	1.865324e-07	0.0068557654
