	W1	W2	W3	W4	W5	W6	W7	W8	W9
segsize1	0.00035712493	0.1504123	0.0	0.0003864786	0.0061097285	0.0006340928	0.0	0.0	0.0
segsize2	0.00028455743	0.14378728	0.0	0.002666745	0.0055310675	0.001281257	0.0	0.0	0.0
segsize3	0.00018634976	0.16836505	0.007035479	0.023501156	0.012831795	0.0021893352	0.0	0.0	0.0
segsize4	0.00080673734	0.15063432	0.01004122	0.08138309	0.03942906	2.3308406e-11	0.0	0.011265964	0.0
segsize5	0.00037338046	0.012053407	0.0	0.0863878	0.04188724	0.0	0.0	0.014138584	0.0
segsize6	0.00020239726	0.0	0.0	0.0714208	0.040136497	0.0	1.5510326e-24	0.02247407	0.0
segsize7	0.0013497384	0.0	0.0	0.043459583	0.041693617	0.0032230513	0.0	0.036055125	0.0
segsize8	0.0004011117	0.0	0.0	0.015782788	0.024963146	0.009658038	0.0	0.029466296	0.0
segsize9	0.00034995374	0.0	0.0	0.0059829014	0.014153517	0.0077502043	0.0	0.021293795	0.0
segsize10	3.1873083e-31	0.0	0.0	0.0061033075	0.01999257	0.016370185	0.0	0.031977437	0.0
segsize11	0.0	0.0	0.0	0.003170174	0.01885602	0.02364348	0.0	0.028928908	0.0
segsize12	0.0	0.0	0.0	0.00011085195	0.016598064	0.027537195	0.0	0.027669696	0.0
segsize13	0.00025754023	0.0	0.004752057	0.0	0.009912669	0.021314813	0.0	0.014498226	0.0
segsize14	0.0002847123	0.0	0.011807493	0.0	0.0052114506	0.015014832	0.0	0.006039399	0.010235834
segsize15	0.0009107493	0.0	0.029487964	0.0	0.0033058114	0.024656795	0.0	0.0074669104	0.039210387
segsize16	0.002520878	0.0	0.044294223	0.0	0.0008727135	0.009474069	0.0	0.0026316585	0.04025307
segsize17	0.003022204	0.0	0.052806765	0.0	3.9108516e-36	0.014520096	0.0037394753	0.003340461	0.048822585
segsize18	0.0030453824	0.0	0.029215794	0.0	0.0	0.006306836	0.0	3.133811e-37	0.05440579
segsize19	0.002841602	0.0	0.0334757	0.0	0.0	0.0054251514	0.0	0.0	0.031922106
segsize20	0.0033690217	0.0	0.0401601	0.0	0.0	0.0006164667	0.0	0.0	0.020938585
segsize21	0.005872175	0.0	0.05814229	0.0	0.0	0.001239769	0.0021866083	0.0	0.0366557
segsize22	0.010446068	0.0	0.07183106	0.0	0.0	0.0	0.0	0.0	0.0
changepoint1	0.010272989	0.012799521	0.0013079786	0.0	0.0	0.004120551	0.0	0.10936059	0.0
changepoint2	0.0059734858	9.216235e-25	0.0	3.291089e-05	0.00538236	0.013879573	0.0	0.23551255	0.0
changepoint3	0.007803144	0.0	0.0	0.26533246	0.0	0.094804876	0.0	0.0	0.0
changepoint4	0.0051234565	0.0	0.13070671	0.13723937	0.03994505	0.05988511	0.0	0.0	0.0
changepoint5	0.0	0.0	0.46347314	1.28476915e-17	0.11267237	0.016931279	0.0	0.0	0.0
changepoint6	4.010199e-14	0.0	0.009269341	0.0	0.034861792	0.0	0.0	0.0	0.18692988
changepoint7	0.0	0.0	0.0	0.0	0.017964767	0.0	0.0	0.0	0.22137904
changepoint8	5.7374265e-05	3.3417182e-13	0.0015469745	0.0	0.017015466	0.0	0.026374293	0.0	0.16746782
changepoint9	5.5975277e-05	0.0	0.0	1.0954976e-05	0.010030811	0.0	0.12784474	0.0	0.1067421
changepoint10	1.8442493e-05	0.00019403978	0.0	0.0	0.0024821516	5.203405e-31	0.82731265	0.0	0.009685143
bp10MB1	0.58664256	0.0	0.0	0.0067852903	0.062263854	0.21572043	0.0	9.694564e-30	0.0
bp10MB2	0.2276629	0.0	0.0	0.03974504	0.08536436	0.2405015	0.0	0.09530293	0.0
bp10MB3	0.0047594085	0.047377277	0.0	0.08233441	0.04644914	0.020687152	0.0	0.027990635	0.0
bpchrarm1	0.07321103	0.0	0.0	4.2181304e-17	0.004370363	2.506072e-10	0.0	0.0	0.0
bpchrarm2	0.03963857	0.0	8.422431e-21	0.0	0.001537736	0.041878022	0.0	0.0024576276	0.025351966
bpchrarm3	0.0018990063	0.009246223	0.0	0.010175365	0.011524467	0.03505594	0.0	0.009400429	0.0
bpchrarm4	0.0	0.0	0.0	0.013134096	0.007411049	0.0	0.0	0.0027662937	0.0
bpchrarm5	0.0	0.0	0.0	0.002347731	0.0	0.0	0.012542323	0.0	0.0
osCN1	0.0	0.22890812	0.0	0.041118246	0.18487921	0.04722486	6.959182e-23	0.23348999	0.0
osCN2	0.0	0.076222494	0.0	0.052206453	0.053322896	0.018455109	0.0	0.026472371	0.0
osCN3	0.0	0.0	0.0006456972	0.009181919	0.0010371811	0.0	0.0	0.0	0.0
